id,outbreak_number,start_weekday,who_region,country,location,start_date,end_date,total_suspected_cases,total_confirmed_cases,total_deaths,duration,right_censored,EpiPeriod,temporal_scale,spatial_scale,location_period_id,threshold.per.week,population,run_country,duplicated_at_same_spatial_scale,manually_selected,duplicated_at_different_spatial_scale,time_to_peak (weeks)
afr::gha::greateraccra::gasouth_2,2,daily_group,AFR,GHA,afr::gha::greateraccra::gasouth,2012-09-10,2012-11-25,265,0,2,77,yes,complete,daily,admin2,5805,0,408174.8,GHA,,yes,,3.14
afr::gha::greateraccra::gawest_1,1,daily_group,AFR,GHA,afr::gha::greateraccra::gawest,2012-05-14,2012-07-01,148,0,1,49,no,complete,daily,admin2,8207,0,313533.9,GHA,,yes,|afr::gha::greateraccra::gawest_1,5
afr::gha::greateraccra::ledzokukukrowor_2,2,daily_group,AFR,GHA,afr::gha::greateraccra::ledzokukukrowor,2012-03-26,2012-08-05,333,1,1,133,no,complete,daily,admin2,7137,0,267280.1,GHA,,yes,|afr::gha::greateraccra::ledzokukukrowor_2,2.57
afr::gin::kankan::kerouane_1,1,Sunday,AFR,GIN,afr::gin::kankan::kerouane,2012-09-30,2012-11-10,32,,,42,no,complete,weekly,admin2,1842,0,200692.5,GIN,,yes,,3
afr::gin::kindia::dubreka_1,1,Tuesday,AFR,GIN,afr::gin::kindia::dubreka,2013-09-24,2013-10-28,21,,,35,no,complete,weekly,admin2,6401,0,156431.8,GIN,,yes,,3
afr::gnb::biombo_1,1,daily_group,AFR,GNB,afr::gnb::biombo,2012-10-01,2012-12-09,633,,2,70,yes,complete,daily,admin1,6908,0,100914.6,GNB,,yes,,6.29
afr::gnb::cacheu::bula_1,1,daily_group,AFR,GNB,afr::gnb::cacheu::bula,2012-11-05,2012-12-09,17,,0,35,yes,complete,daily,admin2,4463,0,31831.5,GNB,,yes,,3.43
afr::ken::central::kirinyaga_1,1,daily_group,AFR,KEN,afr::ken::central::kirinyaga,2015-05-11,2015-08-16,202,,1,98,no,complete,daily,admin2,11785,0,583496.3,KEN,,yes,,1
afr::ken::central::kirinyaga_2,2,daily_group,AFR,KEN,afr::ken::central::kirinyaga,2017-10-23,2017-12-31,83,,5,70,yes,complete,daily,admin2,11785,0,602983,KEN,,yes,,2.14
afr::ken::central::muranga_2,2,daily_group,AFR,KEN,afr::ken::central::muranga,2015-04-20,2015-08-09,661,,5,112,no,complete,daily,admin2,11655,0,1041970.9,KEN,,yes,,3
afr::ken::coast::kilifi_1,1,daily_group,AFR,KEN,afr::ken::coast::kilifi,2015-06-29,2015-09-06,41,,0,70,no,complete,daily,admin2,11484,0,761849,KEN,,yes,,6
afr::ken::coast::mombasa_1,1,daily_group,AFR,KEN,afr::ken::coast::mombasa,2015-04-27,2015-08-30,222,,5,126,no,complete,daily,admin2,11488,0,1115462.6,KEN,,yes,,5
afr::ken::coast::mombasa_2,2,daily_group,AFR,KEN,afr::ken::coast::mombasa,2015-11-30,2016-01-17,24,,1,49,yes,incomplete,daily,admin2,11488,0,1115462.6,KEN,,yes,,3.86
afr::ken::coast::mombasa_3,3,daily_group,AFR,KEN,afr::ken::coast::mombasa,2019-05-13,2019-06-16,58,14,0,35,yes,complete,daily,admin2,11488,0,1253406.3,KEN,,yes,,3.29
afr::ken::coast::tanariver_3,3,daily_group,AFR,KEN,afr::ken::coast::tanariver,2015-11-23,2016-12-18,1353,,14,392,no,incomplete,daily,admin2,11495,0,334321.6,KEN,,yes,,3.43
afr::ken::eastern::machakos_1,1,daily_group,AFR,KEN,afr::ken::eastern::machakos,2017-09-11,2017-10-15,26,,0,35,no,complete,daily,admin2,11511,0,1285735.4,KEN,,yes,,2.86
afr::ken::eastern::marsabit_1,1,daily_group,AFR,KEN,afr::ken::eastern::marsabit,2016-02-08,2016-05-08,111.5,,0.5,91,no,complete,daily,admin2,11521,0,333272.4,KEN,,yes,,4.43
afr::ken::eastern::meru_1,1,daily_group,AFR,KEN,afr::ken::eastern::meru,2016-03-07,2016-04-24,48,,0,49,no,complete,daily,admin2,11718,0,1580270.4,KEN,,yes,,3.29
afr::ken::eastern::tharakanithi_1,1,daily_group,AFR,KEN,afr::ken::eastern::tharakanithi,2016-02-15,2016-04-24,155.5,,0,70,no,complete,daily,admin2,11720,0,406958.5,KEN,,yes,,4.86
afr::ken::northeastern::garissa_1,1,daily_group,AFR,KEN,afr::ken::northeastern::garissa,2012-09-10,2012-11-11,270,,14,63,no,complete,daily,admin2,11531,0,664088.1,KEN,,yes,|afr::ken::northeastern::garissa::fafi_1,4.43
afr::ken::northeastern::garissa_3,3,daily_group,AFR,KEN,afr::ken::northeastern::garissa,2015-11-23,2016-05-22,1615,,13,182,no,incomplete,daily,admin2,11532,0,1000871.4,KEN,,yes,,3.43
afr::ken::northeastern::garissa_4,4,daily_group,AFR,KEN,afr::ken::northeastern::garissa,2017-05-22,2017-07-23,426,,3,63,yes,complete,daily,admin2,11532,0,1199677.1,KEN,,yes,,5.43
afr::ken::northeastern::garissa_5,5,daily_group,AFR,KEN,afr::ken::northeastern::garissa,2019-05-06,2019-08-25,586,29,1,112,yes,incomplete,daily,admin2,11532,0,1431328.1,KEN,,yes,,5.43
afr::ken::northeastern::garissa::fafi_1,1,daily_group,AFR,KEN,afr::ken::northeastern::garissa::fafi,2012-09-10,2012-11-18,135,,14,70,yes,complete,daily,admin3,11533,0,157346.6,KEN,,yes,|afr::ken::northeastern::garissa::fafi_1,4.43
afr::ken::northeastern::mandera_2,2,daily_group,AFR,KEN,afr::ken::northeastern::mandera,2016-04-11,2016-07-24,1743,,17,105,no,complete,daily,admin2,11536,0,1879650,KEN,,yes,,7.43
afr::ken::northeastern::wajir_3,3,daily_group,AFR,KEN,afr::ken::northeastern::wajir,2015-07-27,2016-06-12,3157,,33,322,no,incomplete,daily,admin2,11540,0,1121605.8,KEN,,yes,,4.29
afr::ken::northeastern::wajir_4,4,daily_group,AFR,KEN,afr::ken::northeastern::wajir,2019-06-24,2019-12-29,450,4,4,189,yes,incomplete,daily,admin2,11540,0,1589957.9,KEN,,yes,,13.29
afr::ken::nyanza::kisumu_1,1,daily_group,AFR,KEN,afr::ken::nyanza::kisumu,2015-07-06,2015-11-01,118,,2,119,no,complete,daily,admin2,11565,0,1114999.8,KEN,,yes,,3.29
afr::ken::riftvalley::kajiado_1,1,daily_group,AFR,KEN,afr::ken::riftvalley::kajiado,2019-03-25,2019-06-16,66,2,3,84,yes,incomplete,daily,admin2,11462,0,973230.3,KEN,,yes,,3.14
afr::ken::riftvalley::transnzoia_1,1,daily_group,AFR,KEN,afr::ken::riftvalley::transnzoia,2015-06-08,2015-07-26,20,,3,49,no,complete,daily,admin2,11626,0,1002621.2,KEN,,yes,,2
afr::mli::mopti::djenne_1,1,Monday,AFR,MLI,afr::mli::mopti::djenne,2011-07-18,2011-09-04,89,,,49,yes,complete,weekly,admin2,2832,0,222721.5,MLI,,yes,,3
afr::mli::tombouctou::dire_1,1,Monday,AFR,MLI,afr::mli::tombouctou::dire,2011-07-11,2011-09-04,45,,,56,yes,complete,weekly,admin2,10860,0,116401.1,MLI,,yes,,4
afr::mli::tombouctou::goundam_1,1,Monday,AFR,MLI,afr::mli::tombouctou::goundam,2011-07-18,2011-09-04,59,,,49,yes,complete,weekly,admin2,5853,0,160050.4,MLI,,yes,,3
afr::moz::nampula_2,2,Monday,AFR,MOZ,afr::moz::nampula,2017-10-09,2018-01-07,1353,,,91,no,complete,weekly,admin1,796,0,5465024.5,MOZ,,yes,,7
afr::mwi::central::dedza_1,1,Sunday,AFR,MWI,afr::mwi::central::dedza,2018-02-04,2018-03-31,31,,1,56,no,complete,weekly,admin2,12765,0,805549.6,MWI,,yes,,3.14
afr::mwi::northern::karonga_1,1,Sunday,AFR,MWI,afr::mwi::northern::karonga,2016-04-03,2016-07-23,227,,13,112,yes,complete,weekly,admin2,12769,0,323845.2,MWI,,yes,,3
afr::mwi::southern::blantyre_1,1,Sunday,AFR,MWI,afr::mwi::southern::blantyre,2015-03-29,2015-05-02,30,,1,35,yes,complete,weekly,admin2,12752,0,406134.4,MWI,,yes,,3
afr::mwi::southern::machinga_1,1,Sunday,AFR,MWI,afr::mwi::southern::machinga,2012-07-22,2012-09-15,127,,5,56,yes,complete,weekly,admin2,12757,0,558737.5,MWI,,yes,,3
afr::mwi::southern::machinga_3,3,Sunday,AFR,MWI,afr::mwi::southern::machinga,2016-02-07,2016-07-09,377,,17,154,no,complete,weekly,admin2,12757,0,631358.6,MWI,,yes,,4
afr::mwi::southern::mangochi_1,1,Sunday,AFR,MWI,afr::mwi::southern::mangochi,2016-03-13,2016-05-21,52,,6,70,no,complete,weekly,admin2,12774,0,937019.9,MWI,,yes,,5
afr::mwi::southern::nsanje_1,1,Sunday,AFR,MWI,afr::mwi::southern::nsanje,2015-02-22,2015-05-16,178,,,84,yes,incomplete,weekly,admin2,12768,0,281353.8,MWI,,yes,,3
afr::mwi::southern::nsanje_1,1,Monday,AFR,MWI,afr::mwi::southern::nsanje,2017-02-27,2017-04-02,25,,0,35,yes,complete,weekly,admin2,12768,0,294342.6,MWI,,yes,,3
afr::mwi::southern::phalombe_1,1,Sunday,AFR,MWI,afr::mwi::southern::phalombe,2012-07-29,2012-09-01,97,,0,35,yes,complete,weekly,admin2,12746,0,344150.6,MWI,,yes,,3
afr::mwi::southern::zomba_1,1,Sunday,AFR,MWI,afr::mwi::southern::zomba,2012-08-05,2012-09-08,91,,0,35,yes,complete,weekly,admin2,12745,0,626677.3,MWI,,yes,,4
afr::mwi::southern::zomba_2,2,Sunday,AFR,MWI,afr::mwi::southern::zomba,2016-01-03,2016-03-12,188,,0,70,no,complete,weekly,admin2,12745,0,676233.3,MWI,,yes,,6
afr::nam::nakh::windhoek_1,1,Monday,AFR,NAM,afr::nam::nakh::windhoek,2014-02-03,2014-04-27,68,,,84,yes,complete,weekly,admin2,9969,0,57475.4,NAM,,yes,,3
afr::ner::diffa::n'guigmi_2,2,Monday,AFR,NER,afr::ner::diffa::n'guigmi,2010-06-28,2010-10-24,220,,10,119,no,complete,weekly,admin2,15506,0,119767.2,NER,,yes,,3
afr::ner::maradi::dakoro_1,1,Monday,AFR,NER,afr::ner::maradi::dakoro,2014-08-25,2014-09-28,16,,0,35,no,complete,weekly,admin2,15366,0,649245,NER,,yes,,3
afr::ner::maradi::guidanroumdji_1,1,Monday,AFR,NER,afr::ner::maradi::guidanroumdji,2018-08-13,2018-10-07,214.5,,,56,no,complete,weekly,admin2,15337,0,831467.6,NER,,yes,,3
afr::ner::maradi::madarounfa_1,1,Monday,AFR,NER,afr::ner::maradi::madarounfa,2010-08-30,2010-11-14,301,,11,77,no,complete,weekly,admin2,15345,0,384183.3,NER,,yes,,3
afr::ner::maradi::madarounfa_2,2,Monday,AFR,NER,afr::ner::maradi::madarounfa,2011-08-22,2011-10-09,115,,1,49,no,complete,weekly,admin2,15345,0,402381.7,NER,,yes,,3
afr::ner::maradi::madarounfa_3,3,Monday,AFR,NER,afr::ner::maradi::madarounfa,2018-07-02,2018-10-14,3314.5,,,105,no,complete,weekly,admin2,15345,0,533191.6,NER,,yes,,8
afr::ner::maradi::maradi_2,2,Monday,AFR,NER,afr::ner::maradi::maradi,2018-07-23,2018-11-04,605.5,,,105,no,complete,weekly,admin2,15201,0,232978.2,NER,,yes,,8
afr::ner::niamey::niamey_1,1,Monday,AFR,NER,afr::ner::niamey::niamey,2011-08-29,2011-12-04,65,,3,98,no,complete,weekly,admin2,15510,0,931730.4,NER,,yes,,10
afr::ner::tahoua::keita_2,2,Monday,AFR,NER,afr::ner::tahoua::keita,2014-05-19,2014-06-22,30,,2,35,no,complete,weekly,admin2,15335,0,364739.8,NER,,yes,,3
afr::ner::tahoua::keita_3,3,Monday,AFR,NER,afr::ner::tahoua::keita,2014-09-22,2014-11-09,154,,4,49,no,complete,weekly,admin2,15335,0,364739.8,NER,,yes,,3
afr::ner::tahoua::madaoua_1,1,Monday,AFR,NER,afr::ner::tahoua::madaoua,2014-09-01,2014-11-02,229,,4,63,no,complete,weekly,admin2,15331,0,612028.6,NER,,yes,,3
afr::ner::tahoua::malbaza_1,1,Monday,AFR,NER,afr::ner::tahoua::malbaza,2018-08-27,2018-10-21,126,,,56,no,complete,weekly,admin2,15175,0,261011.1,NER,,yes,,3
afr::ner::tahoua::tahoua_1,1,Monday,AFR,NER,afr::ner::tahoua::tahoua,2014-08-25,2014-11-02,256,,17,70,no,complete,weekly,admin2,15511,0,520591.8,NER,,yes,,4
afr::ner::tillabã©ri_1,1,Monday,AFR,NER,afr::ner::tillabã©ri,2012-05-28,2012-09-23,1232,,19,119,yes,incomplete,weekly,admin1,15203,0,2737978.3,NER,,yes,|afr::ner::tillabã©ri::kollo_3|afr::ner::tillabã©ri::ouallam_1|afr::ner::tillabã©ri::tã©ra_4|afr::ner::tillabã©ri::tillabã©ri_2,3
afr::ner::tillabã©ri::kollo_1,1,Monday,AFR,NER,afr::ner::tillabã©ri::kollo,2011-08-08,2011-11-27,406,,5,112,no,complete,weekly,admin2,15426,0,506739.1,NER,,yes,,3
afr::ner::tillabã©ri::kollo_3,3,Monday,AFR,NER,afr::ner::tillabã©ri::kollo,2012-02-06,2012-06-17,365,,7,133,no,complete,weekly,admin2,15426,0,506233,NER,,yes,|afr::ner::tillabã©ri::kollo_3,5
afr::ner::tillabã©ri::ouallam_1,1,Monday,AFR,NER,afr::ner::tillabã©ri::ouallam,2012-08-27,2012-10-14,35.66666667,,0.666666667,49,no,complete,weekly,admin2,15179,0,320974.8,NER,,yes,|afr::ner::tillabã©ri::ouallam_1,3
afr::ner::tillabã©ri::say_1,1,Monday,AFR,NER,afr::ner::tillabã©ri::say,2011-06-06,2011-07-24,32,,1,49,no,complete,weekly,admin2,15347,0,162325.8,NER,,yes,,3
afr::ner::tillabã©ri::say_2,2,Monday,AFR,NER,afr::ner::tillabã©ri::say,2012-03-26,2012-05-06,41,,1,42,no,complete,weekly,admin2,15347,0,168148.7,NER,,yes,,3
afr::ner::tillabã©ri::tã©ra_1,1,Monday,AFR,NER,afr::ner::tillabã©ri::tã©ra,2011-10-03,2011-11-27,148,,8,56,no,complete,weekly,admin2,15349,0,380731.3,NER,,yes,,5
afr::ner::tillabã©ri::tã©ra_4,4,Monday,AFR,NER,afr::ner::tillabã©ri::tã©ra,2012-06-11,2012-12-09,1239,,24,182,no,complete,weekly,admin2,15349,0,397518.9,NER,,yes,|afr::ner::tillabã©ri::tã©ra_4,21
afr::ner::tillabã©ri::tillabã©ri_2,2,Monday,AFR,NER,afr::ner::tillabã©ri::tillabã©ri,2012-05-07,2012-10-07,2448,,36,154,no,complete,weekly,admin2,15154,0,236500.3,NER,,yes,|afr::ner::tillabã©ri::tillabã©ri_2,7
afr::ner::zinder::goure_1,1,Monday,AFR,NER,afr::ner::zinder::goure,2010-08-16,2010-10-17,67,,8,63,no,complete,weekly,admin2,15413,0,81072.2,NER,,yes,,3
afr::ner::zinder::magaria_1,1,Monday,AFR,NER,afr::ner::zinder::magaria,2014-08-18,2014-09-28,63,,1,42,no,complete,weekly,admin2,15543,0,770447.3,NER,,yes,,3
afr::ner::zinder::mirriah_1,1,Monday,AFR,NER,afr::ner::zinder::mirriah,2010-09-13,2010-11-14,167,,12,63,no,complete,weekly,admin2,15334,0,356645.3,NER,,yes,,4
afr::nga::adamawa_1,1,Monday,AFR,NGA,afr::nga::adamawa,2019-06-17,2019-09-01,606.6666667,,,77,no,complete,weekly,admin1,10463,0,4495961,NGA,,yes,|afr::nga::adamawa::girei_2|afr::nga::adamawa::yolanorth_1|afr::nga::adamawa::yolasouth_2,4
afr::nga::adamawa::ganye_1,1,Monday,AFR,NGA,afr::nga::adamawa::ganye,2010-07-26,2010-10-03,135,,17,70,no,complete,weekly,admin2,7188,0,189659.2,NGA,,yes,,3
afr::nga::adamawa::girei_2,2,Monday,AFR,NGA,afr::nga::adamawa::girei,2019-05-27,2019-12-01,205.6666667,,,189,yes,incomplete,weekly,admin2,12237,0,185825.6,NGA,,yes,|afr::nga::adamawa::girei_2,4
afr::nga::adamawa::gombi_1,1,Monday,AFR,NGA,afr::nga::adamawa::gombi,2014-06-02,2014-07-06,9,,0,35,no,complete,weekly,admin2,12851,0,213701.5,NGA,,yes,,3
afr::nga::adamawa::guyuk_1,1,Monday,AFR,NGA,afr::nga::adamawa::guyuk,2010-06-14,2010-10-03,377,,13,112,no,complete,weekly,admin2,12229,0,196955.9,NGA,,yes,,14
afr::nga::adamawa::michika_1,1,Monday,AFR,NGA,afr::nga::adamawa::michika,2014-07-28,2014-08-31,39,,4,35,no,complete,weekly,admin2,12242,0,191136.3,NGA,,yes,,3
afr::nga::adamawa::mubinorth_1,1,Monday,AFR,NGA,afr::nga::adamawa::mubinorth,2011-05-16,2011-07-03,469,,0,49,no,complete,weekly,admin2,12235,0,168492.3,NGA,,yes,,3
afr::nga::adamawa::mubinorth_5,5,Monday,AFR,NGA,afr::nga::adamawa::mubinorth,2018-05-14,2018-11-25,2219,,,196,yes,complete,weekly,admin2,12235,0,204079.6,NGA,,yes,,3
afr::nga::adamawa::mubisouth_2,2,Monday,AFR,NGA,afr::nga::adamawa::mubisouth,2011-04-25,2011-07-10,112,,1,77,no,complete,weekly,admin2,12236,0,147559.8,NGA,,yes,,7
afr::nga::adamawa::song_1,1,Monday,AFR,NGA,afr::nga::adamawa::song,2010-01-11,2010-02-28,87,,9,49,no,complete,weekly,admin2,12230,0,383083.8,NGA,,yes,,4
afr::nga::adamawa::yolanorth_1,1,Monday,AFR,NGA,afr::nga::adamawa::yolanorth,2019-05-06,2019-12-01,466.3333333,,,210,yes,complete,weekly,admin2,12850,0,243056,NGA,,yes,|afr::nga::adamawa::yolanorth_1,9
afr::nga::adamawa::yolasouth_2,2,Monday,AFR,NGA,afr::nga::adamawa::yolasouth,2019-06-10,2019-12-01,167.8333333,,,175,yes,incomplete,weekly,admin2,12849,0,391556.4,NGA,,yes,|afr::nga::adamawa::yolasouth_2,9
afr::nga::bauchi::alkaleri_1,1,Monday,AFR,NGA,afr::nga::bauchi::alkaleri,2010-08-09,2010-11-21,341,,16,105,no,complete,weekly,admin2,12297,0,538265.4,NGA,,yes,,5
afr::nga::bauchi::alkaleri_2,2,Monday,AFR,NGA,afr::nga::bauchi::alkaleri,2014-06-30,2014-09-07,60,,4,70,no,complete,weekly,admin2,12297,0,611438.3,NGA,,yes,,3
afr::nga::bauchi::bauchi_1,1,Monday,AFR,NGA,afr::nga::bauchi::bauchi,2010-07-05,2010-12-12,7363,,44,161,no,complete,weekly,admin2,12293,0,560899.1,NGA,,yes,,11
afr::nga::bauchi::bauchi_3,3,Monday,AFR,NGA,afr::nga::bauchi::bauchi,2014-02-03,2014-06-22,13642,,49,140,no,complete,weekly,admin2,12293,0,637185.2,NGA,,yes,,8
afr::nga::bauchi::bauchi_4,4,Monday,AFR,NGA,afr::nga::bauchi::bauchi,2018-03-26,2018-07-29,4730,,,126,no,complete,weekly,admin2,12293,0,723840.4,NGA,,yes,,7
afr::nga::bauchi::darazo_1,1,Monday,AFR,NGA,afr::nga::bauchi::darazo,2010-08-30,2010-11-14,89,,6,77,no,complete,weekly,admin2,12284,0,283899.4,NGA,,yes,,3
afr::nga::bauchi::dass_2,2,Monday,AFR,NGA,afr::nga::bauchi::dass,2014-02-10,2014-07-06,92,,0,147,no,complete,weekly,admin2,12281,0,116250.3,NGA,,yes,,10
afr::nga::bauchi::ganjuwa_1,1,Monday,AFR,NGA,afr::nga::bauchi::ganjuwa,2010-07-05,2010-11-14,1230,,25,133,no,complete,weekly,admin2,12286,0,316378.2,NGA,,yes,,11
afr::nga::bauchi::itasgadau_1,1,Monday,AFR,NGA,afr::nga::bauchi::itasgadau,2010-09-06,2010-11-14,51,,0,70,no,complete,weekly,admin2,12285,0,259498.3,NGA,,yes,,3
afr::nga::bauchi::jama'are_1,1,Monday,AFR,NGA,afr::nga::bauchi::jama'are,2010-08-30,2010-11-14,140,,0,77,no,complete,weekly,admin2,12283,0,133475.8,NGA,,yes,,7
afr::nga::bauchi::jama'are_2,2,Monday,AFR,NGA,afr::nga::bauchi::jama'are,2014-09-08,2014-12-07,182,,0,91,no,complete,weekly,admin2,12283,0,151621.8,NGA,,yes,,5
afr::nga::bauchi::kirfi_1,1,Monday,AFR,NGA,afr::nga::bauchi::kirfi,2010-07-26,2010-10-31,378,,18,98,no,complete,weekly,admin2,12289,0,165445.3,NGA,,yes,,7
afr::nga::bauchi::misau_1,1,Monday,AFR,NGA,afr::nga::bauchi::misau,2010-08-16,2010-12-12,155,,4,119,no,complete,weekly,admin2,12298,0,467555.2,NGA,,yes,,5
afr::nga::bauchi::ningi_2,2,Monday,AFR,NGA,afr::nga::bauchi::ningi,2010-08-09,2010-12-12,504,,,126,no,complete,weekly,admin2,12299,0,568966.4,NGA,,yes,,8
afr::nga::bauchi::ningi_3,3,Monday,AFR,NGA,afr::nga::bauchi::ningi,2014-10-06,2014-11-23,33,,0,49,no,complete,weekly,admin2,12299,0,646368.9,NGA,,yes,,3
afr::nga::bauchi::shira_1,1,Monday,AFR,NGA,afr::nga::bauchi::shira,2010-08-23,2010-11-21,227,,16,91,no,complete,weekly,admin2,15197,0,310049.2,NGA,,yes,,4
afr::nga::bauchi::shira_2,2,Monday,AFR,NGA,afr::nga::bauchi::shira,2015-09-21,2015-11-01,51,,3,42,no,complete,weekly,admin2,15197,0,371083.6,NGA,,yes,,3
afr::nga::bauchi::tafawabalewa_1,1,Monday,AFR,NGA,afr::nga::bauchi::tafawabalewa,2010-08-02,2010-11-21,303,,,112,no,complete,weekly,admin2,12294,0,346555.2,NGA,,yes,,6
afr::nga::bauchi::tafawabalewa_3,3,Monday,AFR,NGA,afr::nga::bauchi::tafawabalewa,2014-03-10,2014-09-28,239,,9,203,no,complete,weekly,admin2,12294,0,393670.3,NGA,,yes,,3
afr::nga::bauchi::toro_2,2,Monday,AFR,NGA,afr::nga::bauchi::toro,2010-08-09,2010-11-07,204,,9,91,no,complete,weekly,admin2,12287,0,393100.1,NGA,,yes,,3
afr::nga::bauchi::toro_3,3,Monday,AFR,NGA,afr::nga::bauchi::toro,2014-04-07,2014-07-27,294,,0,112,no,complete,weekly,admin2,12287,0,446555.5,NGA,,yes,,7
afr::nga::bayelsa::yenegoa_1,1,Monday,AFR,NGA,afr::nga::bayelsa::yenegoa,2019-04-01,2019-06-09,300,,,70,yes,incomplete,weekly,admin2,12303,0,529845.9,NGA,,yes,,3
afr::nga::benue::makurdi_1,1,Monday,AFR,NGA,afr::nga::benue::makurdi,2014-01-06,2014-03-30,797,,58,84,no,complete,weekly,admin2,12307,0,378809,NGA,,yes,,5
afr::nga::borno::bayo_1,1,Monday,AFR,NGA,afr::nga::borno::bayo,2010-08-02,2010-10-31,242,,16,91,no,complete,weekly,admin2,12317,0,90321.9,NGA,,yes,,3
afr::nga::borno::biu_1,1,Monday,AFR,NGA,afr::nga::borno::biu,2014-06-16,2014-11-16,1247,,23,154,no,complete,weekly,admin2,12314,0,406230.7,NGA,,yes,,7
afr::nga::borno::damboa_1,1,Monday,AFR,NGA,afr::nga::borno::damboa,2015-11-16,2016-02-28,147,,0,105,no,complete,weekly,admin2,12323,0,403732.2,NGA,,yes,,10
afr::nga::borno::jere_1,1,Monday,AFR,NGA,afr::nga::borno::jere,2017-08-14,2017-11-26,3477.5,,,105,no,complete,weekly,admin2,12334,0,301409.8,NGA,,yes,,4
afr::nga::borno::kukawa_1,1,Monday,AFR,NGA,afr::nga::borno::kukawa,2010-02-08,2010-04-04,140,,10,56,no,complete,weekly,admin2,15223,0,132862.7,NGA,,yes,,3
afr::nga::borno::kwayakusar_2,2,Monday,AFR,NGA,afr::nga::borno::kwayakusar,2014-07-21,2014-11-16,213,,13,119,no,complete,weekly,admin2,12325,0,73890.9,NGA,,yes,,5
afr::nga::borno::maiduguri_1,1,Monday,AFR,NGA,afr::nga::borno::maiduguri,2010-08-09,2010-10-17,1418,,0,70,no,complete,weekly,admin2,12318,0,614744.9,NGA,,yes,,3
afr::nga::borno::maiduguri_2,2,Monday,AFR,NGA,afr::nga::borno::maiduguri,2015-09-28,2015-11-01,92,,0,35,no,complete,weekly,admin2,12318,0,725839.5,NGA,,yes,,3
afr::nga::borno::maiduguri_3,3,Monday,AFR,NGA,afr::nga::borno::maiduguri,2018-08-20,2018-12-23,3974,,,126,yes,incomplete,weekly,admin2,12318,0,801843.9,NGA,,yes,,5
afr::nga::borno::monguno_1,1,Monday,AFR,NGA,afr::nga::borno::monguno,2017-08-28,2017-11-12,1835.5,,,77,yes,incomplete,weekly,admin2,15168,0,143663.2,NGA,,yes,,4
afr::nga::borno::ngala_1,1,Monday,AFR,NGA,afr::nga::borno::ngala,2010-09-06,2010-10-10,375,,26,35,no,complete,weekly,admin2,12324,0,336475.8,NGA,,yes,,3
afr::nga::gombe::akko_1,1,Monday,AFR,NGA,afr::nga::gombe::akko,2010-08-09,2010-09-12,117,,8,35,no,complete,weekly,admin2,12426,0,386246.3,NGA,,yes,,3
afr::nga::gombe::gombe_1,1,Monday,AFR,NGA,afr::nga::gombe::gombe,2010-07-05,2010-12-12,1798,,57,161,no,complete,weekly,admin2,6889,0,299098.7,NGA,,yes,,10
afr::nga::gombe::kaltungo_1,1,Monday,AFR,NGA,afr::nga::gombe::kaltungo,2010-06-14,2010-11-14,92,,8,154,no,complete,weekly,admin2,12902,0,223299.6,NGA,,yes,,5
afr::nga::gombe::yamaltu/deba_1,1,Monday,AFR,NGA,afr::nga::gombe::yamaltu/deba,2010-07-05,2010-12-05,388,,20,154,no,complete,weekly,admin2,12425,0,290927.6,NGA,,yes,,3
afr::nga::gombe::yamaltu/deba_2,2,Monday,AFR,NGA,afr::nga::gombe::yamaltu/deba,2011-07-18,2011-12-18,58,,0,154,no,complete,weekly,admin2,12425,0,300355,NGA,,yes,,3
afr::nga::jigawa::birninkudu_1,1,Monday,AFR,NGA,afr::nga::jigawa::birninkudu,2011-07-25,2011-11-06,598,,11,105,no,complete,weekly,admin2,12084,0,620954,NGA,,yes,,9
afr::nga::kaduna_3,3,Monday,AFR,NGA,afr::nga::kaduna,2014-01-20,2014-08-03,1433,,48,196,yes,complete,weekly,admin1,7863,0,7732261.5,NGA,,yes,|afr::nga::kaduna::kadunanorth_1|afr::nga::kaduna::kadunasouth_4|afr::nga::kaduna::makarfi_1|afr::nga::kaduna::soba_2,17
afr::nga::kaduna::chikun_1,1,Monday,AFR,NGA,afr::nga::kaduna::chikun,2011-02-28,2011-09-18,235,,0,203,no,complete,weekly,admin2,15196,0,431697.8,NGA,,yes,,3
afr::nga::kaduna::igabi_2,2,Monday,AFR,NGA,afr::nga::kaduna::igabi,2011-02-28,2012-01-08,681,,8,315,no,complete,weekly,admin2,12099,0,500631.1,NGA,,yes,,4
afr::nga::kaduna::igabi_3,3,Monday,AFR,NGA,afr::nga::kaduna::igabi,2014-09-01,2014-10-12,69,,0,42,no,complete,weekly,admin2,12099,0,546714,NGA,,yes,,3
afr::nga::kaduna::kadunanorth_1,1,Monday,AFR,NGA,afr::nga::kaduna::kadunanorth,2014-03-17,2014-06-15,140,,0,91,no,complete,weekly,admin2,12100,0,460465.8,NGA,,yes,|afr::nga::kaduna::kadunanorth_1,3
afr::nga::kaduna::kadunasouth_1,1,Monday,AFR,NGA,afr::nga::kaduna::kadunasouth,2011-02-14,2011-05-01,1282,,3,77,no,complete,weekly,admin2,12096,0,464964.4,NGA,,yes,,7
afr::nga::kaduna::kadunasouth_2,2,Monday,AFR,NGA,afr::nga::kaduna::kadunasouth,2012-04-23,2012-07-22,49,,0,91,no,complete,weekly,admin2,12096,0,478720.9,NGA,,yes,,3
