"outbreak_number","start_weekday","country","location","temporal_scale","spatial_scale","population","area","who_region","start_date","end_date","total_suspected_cases","total_confirmed_cases","total_deaths","duration","right_censored","EpiPeriod","location_period_id","threshold","cfr","confirmed_prop","population_density","attack_rate","time_to_peak..weeks.","total_suspected_cases.1","mean_R0","definition","pop_cat","confirmed_attackrate","rural_urban"
3,"daily_group","SSD","afr::ssd::jonglei","daily","admin1",1850323,122194.5646,"AFR","1/23/2017","7/23/2017",4690,28,75,26,"yes","complete","9240",0.864713890493714,1.6,0.597014925373134,15.1424329392799,2.534691564,13.43,4690,1.49,"old_definition",">1,000,000",0.01513249308364,"Rural settings"
3,"daily_group","SSD","afr::ssd::jonglei::ayod","daily","admin2",191791,13439.73956,"AFR","4/3/2017","5/14/2017",3517,6,14,6,"no","complete","10798",351.267786288199,0.4,0.170599943133352,14.2704402227271,18.33759943,3.43,3517,2.54,"old_definition","100,000-1,000,000",0.0312840539962772,"Rural settings"
3,"daily_group","SSD","afr::ssd::jonglei::borsouth","daily","admin2",304391,13948.08396,"AFR","1/30/2017","3/5/2017",68,5,1,5,"no","complete","3800",5.81488940211767,1.5,7.35294117647059,21.8231407892959,0.223396789,3.29,68,1.79,"old_definition","100,000-1,000,000",0.01642624124892,"Rural settings"
3,"daily_group","SSD","afr::ssd::jonglei::duk","daily","admin2",90318,6855.672185,"AFR","6/12/2017","7/16/2017",12,0,0,5,"no","complete","3562",4.42879603179876,0,0,13.1742005105806,0.132862847,3,12,2,"old_definition","10,000-100,000",0,"Rural settings"
3,"daily_group","SSD","afr::ssd::lakes::awerial","daily","admin2",57090,4545.512591,"AFR","1/23/2017","6/4/2017",842,8,9,19,"no","complete","3170",53.7747416360133,1.1,0.950118764845606,12.5596396131509,14.74863846,11.43,842,2.76,"old_definition","10,000-100,000",0.140129619898406,"Rural settings"
3,"Monday","CMR","afr::cmr::centre::biyemassihealthdistrict","weekly","admin2",260006,20.26676011,"AFR","9/5/2011","12/4/2011",95,NA,5,13,"no","complete","13013",0.884594970885287,5.3,NA,12829.1842696509,0.36537614,6,95,1.93,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","CMR","afr::cmr::farnorth::madahealthdistrict","weekly","admin2",66339,2362.267122,"AFR","9/29/2014","11/23/2014",176,NA,7,8,"no","complete","13065",30.1481782963264,4,NA,28.0827681942398,2.653007822,5,176,1.97,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","CMR","afr::cmr::farnorth::tokomberehealthdistrict","weekly","admin2",98498,586.8040993,"AFR","8/15/2011","9/25/2011",31,NA,2,6,"no","complete","13080",4.77167049077139,6.5,NA,167.85499644174,0.314725206,4,31,1.82,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","CMR","afr::cmr::farnorth::velehealthdistrict","weekly","admin2",84902,1183.095347,"AFR","8/8/2011","9/11/2011",62,NA,1,5,"no","complete","13081",23.9099196720925,1.6,NA,71.7626015648593,0.730247119,3,62,1.71,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","CMR","afr::cmr::littoral::bonassamahealthdistrict","weekly","admin2",410200,118.4823736,"AFR","1/10/2011","4/17/2011",242,NA,3,14,"no","complete","13088",2.9985372988786,1.2,NA,3462.11835175456,0.589954726,7,242,2.24,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","CMR","afr::cmr::littoral::logbabahealthdistrict","weekly","admin2",78728,12.59902777,"AFR","8/15/2011","11/20/2011",132,NA,0,14,"no","complete","13094",9.7805101107611,0,NA,6248.73612767662,1.676655881,11,132,1.76,"old_definition","10,000-100,000",NA,"Urban settings"
3,"Monday","CMR","afr::cmr::north","weekly","admin1",2883205,66355.07538,"AFR","8/27/2018","12/2/2018",448,NA,NA,14,"no","complete","5543",0.978078215041941,NA,NA,43.4511600429742,0.155382611,8,448,1.35,"old_definition",">1,000,000",NA,"Rural settings"
3,"Monday","CMR","afr::cmr::north::bibemihealthdistrict","weekly","admin2",199128,2435.898967,"AFR","10/26/2015","11/29/2015",39,NA,0,5,"no","complete","13122",5.3734281467197,0,NA,81.7472328276577,0.195853385,3,39,1.74,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","CMR","afr::cmr::north::figuilhealthdistrict","weekly","admin2",96327,777.3752357,"AFR","7/18/2011","8/21/2011",301,NA,15,5,"no","complete","13109",68.2051761188452,5,NA,123.913131749381,3.12474858,3,301,1.08,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","CMR","afr::cmr::north::garoua1healthdistrict","weekly","admin2",113610,429.4137305,"AFR","9/10/2018","10/21/2018",93,NA,NA,6,"no","complete","13110",16.4598186779333,NA,NA,264.570021707771,0.818586929,3,93,1.86,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","CMR","afr::cmr::north::golombehealthdistrict","weekly","admin2",78159,768.5359595,"AFR","7/4/2011","9/11/2011",91,NA,4,10,"no","complete","13112",11.5149886769278,4.4,NA,101.698559493364,1.164282593,7,91,2.12,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","CMR","afr::cmr::north::mayooulohealthdistrict","weekly","admin2",140548,1170.931702,"AFR","9/28/2015","11/1/2015",7,NA,1,5,"no","complete","13115",1.42300139454137,14.3,NA,120.030911931019,0.049804999,3,7,1.97,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::equateur::lukolelahealthdistrict","weekly","admin2",107345,7275.967367,"AFR","2/6/2012","6/10/2012",59.5,NA,2,18,"no","complete","14252",3.53998788951511,3.4,NA,14.7533646847924,0.554285479,11,59.5,1.85,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::equateur|kongocentral|mongala|sudkivu|tanganyika","weekly","admin1",16058520,408971.4912,"AFR","6/13/2016","11/20/2016",7656,NA,311,23,"no","complete","14272|3457|14562|7717|14692",1.32639869676658,4.1,NA,39.2656220434369,0.47675626,14,7656,1.57,"old_definition",">1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::hautkatanga::katubahealthdistrict","weekly","admin2",8243,206.9206907,"AFR","12/9/2019","1/26/2020",192.5,NA,5,7,"yes","complete","14278",44.8865704233895,2.6,NA,39.8365188716239,23.35081604,4,192.5,2.09,"old_definition","<10,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::hautkatanga::kenyahealthdistrict","weekly","admin2",11476,312.381864,"AFR","1/6/2020","1/26/2020",6,NA,0,3,"yes","complete","14279",17.4276751481352,0,NA,36.7370879123764,0.522803873,3,6,1.96,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::hautkatanga::kilwahealthdistrict","weekly","admin2",685937,15041.32966,"AFR","9/12/2016","12/11/2016",272,NA,6,13,"yes","complete","14282",1.55991002089113,2.2,NA,45.603481574115,0.396537694,4,272,1.81,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::hautkatanga::lubumbashihealthdistrict","weekly","admin2",2666145,477.892048,"AFR","10/7/2019","12/1/2019",139,NA,6,8,"no","complete","14287",0.375073373728736,4.3,NA,5578.96916501946,0.052135189,4,139,1.63,"old_definition",">1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::hautkatanga::pwetohealthdistrict","weekly","admin2",368298,9492.313096,"AFR","5/13/2019","7/7/2019",26,NA,1,8,"yes","complete","14293",1.00462125778581,3.8,NA,38.7996051410481,0.070594846,3,26,1.85,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::hautlomami::bukamahealthdistrict","weekly","admin2",343253,4951.289973,"AFR","4/3/2017","6/25/2017",291,NA,0,12,"yes","complete","14298",2.70937180447076,0,NA,69.3259740131968,0.847770946,6,291,2.1,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::hautlomami::butumbahealthdistrict","weekly","admin2",241695,4796.034234,"AFR","3/4/2019","4/14/2019",36,NA,0,6,"yes","complete","14299",1.65497838184489,0,NA,50.394761214709,0.148948025,4,36,1.89,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::hautlomami::kinkondjahealthdistrict","weekly","admin2",208696,4170.821978,"AFR","2/1/2016","3/13/2016",352,NA,12,6,"yes","complete","14303",29.852033579944,3.4,NA,50.0371392259888,1.686657289,3,352,1.75,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::hautlomami::mulongohealthdistrict","weekly","admin2",551916,4200.026268,"AFR","12/9/2019","1/12/2020",42,NA,0,5,"yes","complete","14308",1.57632683234405,0,NA,131.407749566961,0.076098451,3,42,1.87,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::ituri::buniahealthdistrict","weekly","admin2",156127,121.5863526,"AFR","1/25/2016","3/13/2016",214,NA,2,7,"no","complete","14314",23.0581513767638,0.9,NA,1284.08325985099,1.370676804,3,214,1.27,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::kasai::ilebohealthdistrict","weekly","admin2",122348,1425.562736,"AFR","6/18/2018","7/22/2018",92,NA,15,5,"no","complete","14336",16.3468140059502,16.3,NA,85.8243533660942,0.751952532,3,92,2.07,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::kasai::mikopehealthdistrict","weekly","admin2",528544,11477.79315,"AFR","9/9/2019","10/13/2019",12,NA,0,5,"yes","complete","14338",0.378398014167222,0,NA,46.0492703686684,0.022703849,4,12,1.97,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::kasaioriental","weekly","admin1",5201037,10199.04373,"AFR","2/12/2018","4/1/2018",490.75,NA,NA,7,"no","complete","16825",1.36511238047336,NA,NA,509.953397366206,0.094356183,4,490.75,3.29,"old_definition",">1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::kasaioriental::diuluhealthdistrict","weekly","admin2",367555,9.079619446,"AFR","9/24/2018","10/28/2018",24,NA,0,5,"yes","complete","14807",1.90447688101101,0,NA,40481.322172806,0.0652963,3,24,1.84,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::kasaioriental::muyahealthdistrict","weekly","admin2",332090,9.436862614,"AFR","2/19/2018","4/15/2018",156,NA,4,8,"no","complete","14824",6.62471016893011,2.6,NA,35190.7210673312,0.469751645,3,156,2.31,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::kasaioriental::tshishimbihealthdistrict","weekly","admin2",220453,673.9661895,"AFR","4/29/2019","6/9/2019",72,NA,6,6,"yes","complete","14830",6.3505599833071,8.3,NA,327.098010901035,0.32659995,3,72,1.65,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::ankorohealthdistrict","weekly","admin2",238453,8286.647827,"AFR","10/20/2014","12/21/2014",138,NA,4,9,"yes","complete","14355",3.77432869370484,2.9,NA,28.7755682367796,0.578728617,4,138,1.87,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::bukamahealthdistrict","weekly","admin2",263597,5494.055097,"AFR","8/27/2012","10/7/2012",90,NA,4,6,"no","complete","14357",6.94241588485453,4.4,NA,47.9785869173274,0.341429844,3,90,2.35,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::kabondodiandahealthdistrict","weekly","admin2",214147,4590.083034,"AFR","11/26/2012","5/5/2013",377.6666667,NA,32,23,"no","complete","14361",2.33484475617216,8.5,NA,46.6542758407102,1.763580282,10,377.6666667,1.84,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::kalemiehealthdistrict::clinique","weekly","admin3",8343,4.461559895,"AFR","1/9/2012","2/19/2012",18,NA,0,6,"no","complete","15013",47.9443845139638,0,NA,1869.97377516995,2.157370536,3,18,2.12,"old_definition","<10,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::katanga::kalemiehealthdistrict::mutakuya","weekly","admin3",22970,79.96225234,"AFR","10/24/2011","2/12/2012",69,NA,0,16,"no","complete","15016",20.4614714845451,0,NA,287.2605426662,3.003821608,10,69,1.98,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::kapangahealthdistrict","weekly","admin2",143045,12882.4364,"AFR","9/20/2010","10/24/2010",56,NA,1,5,"no","complete","14946",9.0880492152819,1.8,NA,11.103877834786,0.391483401,3,56,2.27,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::kapembahealthdistrict","weekly","admin2",10531,726.6143498,"AFR","1/27/2014","5/18/2014",150,NA,2,16,"no","complete","15024",75.9661950432058,1.3,NA,14.4932452860292,14.24328647,9,150,2.11,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::kenyahealthdistrict","weekly","admin2",135364,312.381864,"AFR","2/18/2013","4/28/2013",1514,NA,6,10,"no","complete","14375",115.244821370527,0.4,NA,433.328613469058,11.18465766,7,1514,1.41,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::kongolohealthdistrict","weekly","admin2",217006,8120.5504,"AFR","9/26/2011","11/27/2011",75,NA,2,9,"no","complete","14385",4.00910573901182,2.7,NA,26.7230654710301,0.345612365,3,75,1.66,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::mobahealthdistrict","weekly","admin2",261788,0.097231476,"AFR","2/15/2010","5/2/2010",364,NA,1,11,"no","complete","14398",10.6956774183691,0.3,NA,2692420.30224863,1.390437049,9,364,2.09,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::katanga::mufungasampwehealthdistrict","weekly","admin2",636,0.097231476,"AFR","1/16/2012","2/19/2012",10,NA,1,5,"no","complete","14399",424.528301886792,10,NA,6541.09169339361,15.69983419,3,10,2.01,"old_definition","<10,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::katanga::mukangahealthdistrict","weekly","admin2",592376,4459.354341,"AFR","1/16/2012","2/19/2012",5,NA,0.5,5,"no","complete","14400",0.219455210879576,10,NA,132.838961585448,0.008440583,3,5,2.01,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::nyembahealthdistrict::tabacongo","weekly","admin3",9228,249.7799254,"AFR","10/29/2012","12/2/2012",10,NA,2,5,"no","complete","15022",35.7607282184655,20,NA,36.9445222037848,1.083568644,3,10,1.99,"old_definition","<10,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::katanga::nyembahealthdistrict::undugu","weekly","admin3",21945,43.4758356,"AFR","9/6/2010","10/17/2010",86,NA,0,6,"no","complete","15023",66.9856459330144,0,NA,504.763156294574,3.918749667,3,86,2.06,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::kinshasa::limetehealthdistrict","weekly","admin2",207300,12.35870547,"AFR","8/29/2011","6/3/2012",237,NA,3,40,"no","complete","14451",0.868306801736614,1.3,NA,16773.6014506704,1.143267692,16,237,2.04,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::kongocentral::matadihealthdistrict","weekly","admin2",139000,64.12292215,"AFR","2/20/2017","4/9/2017",133,NA,5,7,"yes","complete","14487",10.7913669064748,3.8,NA,2167.7115661517,0.956828832,4,133,2,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::kwilu::mokalahealthdistrict","weekly","admin2",201430,3216.6983,"AFR","7/24/2017","9/24/2017",190.8333333,NA,18,9,"no","complete","14505",5.90775951943603,9.4,NA,62.6201095701142,0.947392441,5,190.8333333,1.7,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::maindombe::yumbihealthdistrict","weekly","admin2",122133,1621.980918,"AFR","1/30/2017","5/21/2017",579,NA,17,16,"no","complete","14529",6.79587007606462,2.9,NA,75.2986663681576,4.740717086,8,579,1.88,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::nordkivu","weekly","admin1",7858163,58699.33483,"AFR","8/1/2016","10/23/2016",886,NA,NA,12,"no","complete","7255",0.988780711217113,NA,NA,133.871414774258,0.112748997,4,886,1.67,"old_definition",">1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::nordkivu::gomahealthdistrict","weekly","admin2",85208,29.69816578,"AFR","1/18/2010","4/4/2010",531,NA,1,11,"no","complete","14578",51.6383438174819,0.2,NA,2869.13342161295,6.231741226,8,531,1.61,"old_definition","10,000-100,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::nordkivu::gomahealthdistrict::buhimba","weekly","admin3",16725,11.41341448,"AFR","2/1/2010","3/7/2010",59,NA,0,5,"no","complete","15025",73.542600896861,0,NA,1465.38093655563,3.527572473,3,59,1.66,"old_definition","10,000-100,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::nordkivu::karisimbihealthdistrict","weekly","admin2",136813,36.95548483,"AFR","8/9/2010","9/12/2010",22,NA,0,5,"no","complete","14581",4.16627074912472,0,NA,3702.10269542823,0.160803396,3,22,1.82,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::nordkivu::kyondohealthdistrict","weekly","admin2",37909,896.9967528,"AFR","9/19/2011","10/30/2011",86,NA,4,6,"no","complete","14588",42.9977050304677,4.7,NA,42.2621373841834,2.268534003,3,86,1.84,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::nordkivu::masisihealthdistrict","weekly","admin2",124183,1133.934687,"AFR","12/31/2012","2/3/2013",275,NA,2,5,"no","complete","14591",58.7842136202218,0.7,NA,109.515125891902,2.214458895,3,275,1.61,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::nordkivu::mutwangahealthdistrict","weekly","admin2",75621,1829.382024,"AFR","1/16/2012","5/20/2012",298,NA,7,18,"no","complete","14593",10.1823567527539,2.3,NA,41.3369099553369,3.940679468,8,298,1.85,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::nordkivu::pingahealthdistrict","weekly","admin2",88684,7778.393715,"AFR","2/8/2010","5/30/2010",222,NA,4,16,"no","complete","14597",18.3798655901854,1.8,NA,11.4013256784598,2.50325438,14,222,2.12,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::nordubangi::bilihealthdistrict","weekly","admin2",166094,5696.308383,"AFR","5/30/2016","9/4/2016",425.5,NA,35.5,14,"no","complete","14985",14.2690283815189,8.3,NA,29.1581826039631,2.56179681,9,425.5,1.78,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::orientale::lubungahealthdistrict","weekly","admin2",223533,3767.544629,"AFR","4/2/2012","5/20/2012",143.5,NA,3,7,"no","complete","14626",10.960350373323,2.1,NA,59.3312148924248,0.641963379,3,143.5,1.35,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::orientale::nyarambehealthdistrict","weekly","admin2",213491,572.9292759,"AFR","3/18/2013","4/28/2013",94,NA,3,6,"no","complete","14633",8.89967258572961,3.2,NA,372.630635194252,0.440297819,3,94,1.62,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::orientale::yakusuhealthdistrict","weekly","admin2",138941,3603.306915,"AFR","3/7/2011","7/24/2011",161.5,NA,9,20,"no","complete","14642",0.863675948784016,5.6,NA,38.5593021292775,1.162357999,5,161.5,1.92,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::bagirahealthdistrict","weekly","admin2",239029,32.2907719,"AFR","12/12/2011","3/18/2012",61,NA,0,14,"no","complete","14979",2.0917963929063,0,NA,7402.39349930188,0.25519886,11,61,1.85,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::sudkivu::fizihealthdistrict","weekly","admin2",268147,8226.060666,"AFR","2/15/2010","5/23/2010",260.5,NA,6.5,14,"no","complete","14989",7.83152524548102,2.5,NA,32.597255343412,0.971481041,7,260.5,1.74,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::fizihealthdistrict::sebele","weekly","admin3",5059,127.890958,"AFR","9/12/2011","10/16/2011",19,NA,0,5,"no","complete","15034",92.903735916189,0,NA,39.5571358531852,3.755132039,3,19,1.88,"old_definition","<10,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::kabarehealthdistrict","weekly","admin2",140601,576.4104473,"AFR","6/27/2011","7/31/2011",125,NA,0,5,"no","complete","14665",24.1819048228675,0,NA,243.925141639257,0.889034987,3,125,1.94,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::kadutuhealthdistrict::maria","weekly","admin3",28972,2.225299798,"AFR","9/26/2011","3/4/2012",83,NA,2,23,"no","complete","15039",12.7709512632887,2.4,NA,13019.3693569014,2.864833275,15,83,1.83,"old_definition","10,000-100,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::sudkivu::lemerahealthdistrict","weekly","admin2",192078,686.2406855,"AFR","11/21/2011","2/26/2012",36.5,NA,1,14,"no","complete","14676",1.40567894292943,2.7,NA,279.898881046452,0.190026504,9,36.5,2.03,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::minovahealthdistrict","weekly","admin2",276762,635.9277987,"AFR","10/25/2010","1/2/2011",498,NA,9,10,"no","complete","14679",22.6548442343963,1.8,NA,435.20978413866,1.799375097,3,498,1.8,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::ruzizihealthdistrict","weekly","admin2",191472,535.164566,"AFR","8/16/2010","11/14/2010",126,NA,0,13,"no","complete","14687",2.61134787331829,0,NA,357.781535184824,0.658059449,10,126,1.92,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::uvirahealthdistrict::kalunducepac","weekly","admin3",4931,6.821953568,"AFR","11/11/2013","12/15/2013",13,NA,0,5,"yes","complete","15050",66.9235449198945,0,NA,722.813480163517,2.636209,3,13,1.87,"old_definition","<10,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::uvirahealthdistrict::kalunduetat","weekly","admin3",1442,0.906428406,"AFR","2/18/2013","3/24/2013",8,NA,0,5,"no","complete","15049",159.500693481276,0,NA,1590.85923439165,5.544925394,3,8,1.95,"old_definition","<10,000",NA,"Urban settings"
3,"Monday","COD","afr::cod::sudkivu::uvirahealthdistrict::kavimvira","weekly","admin3",18971,55.24575418,"AFR","8/15/2011","11/6/2011",31,NA,0,12,"no","complete","15048",15.8136102472194,0,NA,343.392904696156,1.633995844,3,31,1.92,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::uvirahealthdistrict::kilomoni","weekly","admin3",6579,15.32402625,"AFR","4/9/2012","6/24/2012",20,NA,0,11,"no","complete","15047",56.2395500835993,0,NA,429.3258111588,3.039671348,3,20,1.97,"old_definition","<10,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::sudkivu::uvirahealthdistrict::tanganyika","weekly","admin3",5789,13.39115233,"AFR","1/25/2010","11/28/2010",82,NA,0,44,"no","complete","15040",34.5482812230092,0,NA,432.300362010743,14.16330202,34,82,1.96,"old_definition","<10,000",NA,"Rural settings"
3,"Monday","COD","afr::cod::tshopo::isangihealthdistrict","weekly","admin2",150457,2148.232837,"AFR","9/5/2016","10/30/2016",135,NA,11,8,"yes","complete","14706",8.83973494088012,8.1,NA,70.0375664167357,0.897262508,4,135,1.81,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","ETH","afr::eth::somali::dawa::moyale","weekly","admin3",35829,1399.936648,"AFR","4/25/2016","7/3/2016",45.5,NA,NA,10,"no","complete","16445",11.1641407798152,NA,NA,25.5933009905745,1.269886817,5,45.5,1.92,"old_definition","10,000-100,000",NA,"Rural settings"
3,"Monday","ETH","afr::eth::somali::fafan::awbare","weekly","admin3",205069,1795.106888,"AFR","10/2/2017","11/5/2017",22,NA,NA,5,"no","complete","16464",2.92584447186069,NA,NA,114.23776565666,0.107280621,3,22,1.81,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","GHA","afr::gha::eastern","weekly","admin1",2923029,18501.06691,"AFR","2/16/2015","3/15/2015",178,NA,0,4,"yes","complete","5160",1.80292429531147,0,NA,157.992456014527,0.06089573,3,178,2.19,"old_definition",">1,000,000",NA,"Rural settings"
3,"Monday","MOZ","afr::moz::nampula","weekly","admin1",5465024,78164.09578,"AFR","8/14/2017","3/25/2018",1637,NA,NA,32,"yes","complete","796",0.128087269150145,NA,NA,69.9173187569624,0.299541201,15,1637,1.76,"old_definition",">1,000,000",NA,"Rural settings"
3,"Monday","NER","afr::ner::tahoua::keita","weekly","admin2",364739,3587.769771,"AFR","9/22/2014","11/2/2014",154,NA,4,6,"no","complete","15335",8.58147881087572,2.6,NA,101.661762955971,0.42221882,3,154,1.43,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","NER","afr::ner::tillabã©ri::tillabã©ri","weekly","admin2",236500,5136.42447,"AFR","3/26/2012","11/25/2012",2541,NA,40,35,"no","complete","15154",2.24101479915433,1.6,NA,46.0437024590376,10.74417398,13,2541,2.18,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","NGA","afr::nga::adamawa::mubinorth","weekly","admin2",204079,651.7797936,"AFR","5/14/2018","6/17/2018",1086,NA,NA,5,"no","complete","12235",147.834907070301,NA,NA,313.110351078549,5.321453979,3,1086,2.71,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","NGA","afr::nga::bauchi::ningi","weekly","admin2",646368,5822.391936,"AFR","10/6/2014","11/9/2014",33,NA,0,5,"no","complete","12299",1.34598247437992,0,NA,111.014168593407,0.051054434,3,33,2.02,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","NGA","afr::nga::bauchi::tafawabalewa","weekly","admin2",393670,2830.452343,"AFR","3/10/2014","4/13/2014",130,NA,0,5,"no","complete","12294",7.29037010694236,0,NA,139.083776122776,0.330225535,3,130,1.27,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","NGA","afr::nga::bauchi::toro","weekly","admin2",446555,7082.523596,"AFR","4/7/2014","7/27/2014",294,NA,0,16,"no","complete","12287",2.68723897392259,0,NA,63.0502664688899,0.658372811,7,294,2.09,"old_definition","100,000-1,000,000",NA,"Rural settings"
3,"Monday","NGA","afr::nga::borno::maiduguri","weekly","admin2",775668,130.7178668,"AFR","8/21/2017","10/8/2017",56,NA,NA,7,"yes","complete","12318",0.734850477266047,NA,NA,5933.90956407499,0.072195749,4,56,2.15,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::gombe::gombe","weekly","admin2",386331,15.12963455,"AFR","8/27/2018","10/14/2018",448,NA,NA,7,"no","complete","6889",15.7895690483031,NA,NA,25534.7211939101,1.159624833,3,448,3.55,"old_definition","100,000-1,000,000",NA,"Urban settings"
3,"Monday","NGA","afr::nga::kaduna","weekly","admin1",7732261,44315.00744,"AFR","1/13/2014","8/3/2014",1438,NA,48,29,"yes","complete","7863",0.125448429637851,3.3,NA,174.484028022991,0.185974052,18,1438,1.79,"old_definition",">1,000,000",NA,"Rural settings"
