"country","year_month","has_data","outbreak_sCh","outbreak_deaths","outbreak_cCh","outbreak_duration","total_pop","outbreak_pop","outbreak_pop_censored","outbreak_number","outbreak_sl"
"GIN","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-10","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-11","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-12","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-01","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-02","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-04","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-05","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-06","yes",118,NA,NA,0,0,233189.5,233189.5,0,"admin2"
"GIN","2013-07","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-09","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-10","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-11","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-12","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-01","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-03","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-04","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-05","yes",118,NA,NA,0,0,233189.5,233189.5,0,"admin2"
"GIN","2013-06","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-08","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-09","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-10","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-11","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-02","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-03","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-04","yes",118,NA,NA,0,0,233189.5,233189.5,0,"admin2"
"GIN","2013-05","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-07","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-09","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-10","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-11","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-01","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-06","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-07","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-08","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-09","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-10","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-01","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-05","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-06","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-08","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-09","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-11","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-01","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-04","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-05","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-08","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-10","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-11","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-12","yes",650,2,NA,0,0,132746.1,132746.1,0,"admin1|admin2"
"GNB","2013-01","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-03","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-04","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-09","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-10","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-11","yes",650,2,NA,0,0,132746.1,132746.1,0,"admin1|admin2"
"GNB","2013-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-01","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-02","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-03","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-08","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-09","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-10","yes",633,2,NA,0,0,100914.6,100914.6,0,"admin1"
"GNB","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-01","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-02","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-08","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-09","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-10","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-12","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-01","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-08","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-09","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-11","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-01","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-08","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-10","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-11","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-01","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-09","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-10","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-11","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-01","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-08","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-09","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-10","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-11","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2010-02","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2011-03","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2012-04","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2013-05","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2015-07","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"GNB","2017-09","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2018-10","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2019-11","no",0,NA,NA,0,0,0,0,0,NA
"GNB","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-01","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-02","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-03","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-04","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-06","yes",1146,14,NA,0,0,4505400,4505400,0,"admin2"
"KEN","2016-07","yes",1743,17,NA,0,0,1879650,1879650,0,"admin2"
"KEN","2017-08","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2018-09","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-10","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-12","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-01","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-02","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-03","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-05","yes",1085,11,NA,0,0,2740929.8,2740929.8,0,"admin2"
"KEN","2016-06","yes",1743,17,NA,0,0,1879650,1879650,0,"admin2"
"KEN","2017-07","yes",426,3,NA,0,0,1199677.1,1199677.1,0,"admin2"
"KEN","2018-08","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-09","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-11","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-12","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-01","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-02","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-04","yes",883,10,NA,0,0,2157433.5,2157433.5,0,"admin2"
"KEN","2016-05","yes",1854.5,17.5,NA,0,0,2212922.4,2212922.4,0,"admin2"
"KEN","2017-06","yes",426,3,NA,0,0,1199677.1,1199677.1,0,"admin2"
"KEN","2018-07","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-08","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-10","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-11","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-12","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-01","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-03","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2016-04","yes",2058,17.5,NA,0,0,4200151.3,4200151.3,0,"admin2"
"KEN","2017-05","yes",426,3,NA,0,0,1199677.1,1199677.1,0,"admin2"
"KEN","2018-06","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-07","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-09","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-10","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-11","yes",270,14,NA,0,0,664088.1,664088.1,0,"admin2"
"KEN","2013-12","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-01","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-02","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2016-03","yes",315,0.5,NA,0,0,2320501.3,2320501.3,0,"admin2"
"KEN","2017-04","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2018-05","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-06","yes",58,0,14,0,0,1253406.3,1253406.3,0,"admin2"
"KEN","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-08","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-09","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-10","yes",270,14,NA,0,0,664088.1,664088.1,0,"admin2"
"KEN","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-12","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-01","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2016-02","yes",267,0.5,NA,0,0,740230.9,740230.9,0,"admin2"
"KEN","2017-03","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2018-04","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-05","yes",58,0,14,0,0,1253406.3,1253406.3,0,"admin2"
"KEN","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-08","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-09","yes",270,14,NA,0,0,664088.1,664088.1,0,"admin2"
"KEN","2013-10","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-12","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2016-01","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2017-02","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2018-03","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-04","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-07","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-08","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-09","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-11","yes",118,2,NA,0,0,1114999.8,1114999.8,0,"admin2"
"KEN","2016-12","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2017-01","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2018-02","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-03","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-05","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-06","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-07","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-08","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-10","yes",118,2,NA,0,0,1114999.8,1114999.8,0,"admin2"
"KEN","2016-11","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2017-12","yes",83,5,NA,0,0,602983,602983,0,"admin2"
"KEN","2018-01","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-02","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-04","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-05","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-06","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-07","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-09","yes",159,2,NA,0,0,1876848.8,1876848.8,0,"admin2"
"KEN","2016-10","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2017-11","yes",83,5,NA,0,0,602983,602983,0,"admin2"
"KEN","2018-12","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-01","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-03","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-04","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-05","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-06","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-08","yes",1244,13,NA,0,0,4617778.6,4617778.6,0,"admin2"
"KEN","2016-09","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2017-10","yes",109,5,NA,0,0,1888718.4,1888718.4,0,"admin2"
"KEN","2018-11","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-12","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-01","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2010-02","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2011-03","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2012-04","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2013-05","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"KEN","2015-07","yes",1264,16,NA,0,0,5620399.8,5620399.8,0,"admin2"
"KEN","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2017-09","yes",26,0,NA,0,0,1285735.4,1285735.4,0,"admin2"
"KEN","2018-10","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2019-11","yes",0,NA,NA,0,0,0,0,0,NA
"KEN","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-01","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-02","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-03","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-04","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-06","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-07","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-08","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-09","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-10","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-12","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-01","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-02","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-03","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-05","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-06","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-07","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-08","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-09","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-12","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-01","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-02","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-04","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-05","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-06","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-07","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-08","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-10","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-12","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-01","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-03","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-04","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-05","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-06","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-07","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-09","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-10","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-12","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-01","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-02","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-03","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-04","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-05","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-06","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-08","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-09","yes",193,NA,NA,0,0,499173,499173,0,"admin2"
"MLI","2012-10","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-12","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-01","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-02","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-03","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-04","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-05","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-08","yes",193,NA,NA,0,0,499173,499173,0,"admin2"
"MLI","2012-09","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-10","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-12","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-01","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-02","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-03","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-04","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-07","yes",193,NA,NA,0,0,499173,499173,0,"admin2"
"MLI","2012-08","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-09","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-11","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-12","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-01","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-02","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-03","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-05","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-06","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-07","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2013-08","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2015-10","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2016-11","yes",0,NA,NA,0,0,0,0,0,NA
"MLI","2017-12","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2018-01","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2019-02","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2010-04","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2011-05","no",0,NA,NA,0,0,0,0,0,NA
"MLI","2012-06","yes",0,NA,NA,0,0,0,0,0,NA
