outbreak_number,location,start_weekday,duration,threshold,total_suspected_cases,attack_rate,total_deaths,cfr,spatial_scale,temporal_scale,country,population,area,mean_R0,population_density,rural_urban,pop_cat
2,afr::nga::bauchi::ningi,Monday,18,0.289076264,504,0.885816846,,,Second administrative level,weekly,NGA,568966.4,5822.391936,1.93,97.72038816,rural,"Population <1,000,000"
2,afr::nga::bauchi::shira,Monday,6,0.309688988,51,0.137435352,3,5.882352941,Second administrative level,weekly,NGA,371083.6,1370.573541,1.76,270.7505937,rural,"Population <1,000,000"
2,afr::nga::bauchi::toro,Monday,13,0.29006704,204,0.518951756,9,4.411764706,Second administrative level,weekly,NGA,393100.1,7082.523596,1.81,55.50282956,rural,"Population <1,000,000"
2,afr::nga::borno::kwayakusar,Monday,17,1.466276466,213,2.882628673,13,6.103286385,Second administrative level,weekly,NGA,73890.9,732.9837211,2.25,100.808378,rural,"Population <100,000"
2,afr::nga::borno::maiduguri,Monday,5,1.656698013,92,0.126749784,0,0,Second administrative level,weekly,NGA,725839.5,130.7178668,1.58,5552.718368,urban,"Population <1,000,000"
2,afr::nga::gombe::yamaltu/deba,Monday,22,0.37733162,58,0.193104806,0,0,Second administrative level,weekly,NGA,300355,2160.470727,2.17,139.0229436,rural,"Population <1,000,000"
2,afr::nga::kaduna::igabi,Monday,45,0.667498072,681,1.360282983,8,1.174743025,Second administrative level,weekly,NGA,500631.1,3494.234799,1.47,143.2734572,rural,"Population <1,000,000"
2,afr::nga::kaduna::kadunasouth,Monday,13,1.001982088,49,0.102356096,0,0,Second administrative level,weekly,NGA,478720.9,59.86742109,1.68,7996.350791,urban,"Population <1,000,000"
2,afr::nga::kaduna::makarfi,Monday,12,0.525616407,40,0.215682693,0,0,Second administrative level,weekly,NGA,185457.6,516.8423169,1.75,358.8282034,rural,"Population <1,000,000"
2,afr::nga::kaduna::soba,Monday,26,0.244893346,368,0.999311107,2,0.543478261,Second administrative level,weekly,NGA,368253.7,2151.250941,1.62,171.1811918,rural,"Population <1,000,000"
2,afr::nga::kaduna::zaria,Monday,8,0.41259861,142,0.253042384,19,13.38028169,Second administrative level,weekly,NGA,561170.8,302.1963375,1.6,1856.974193,urban,"Population <1,000,000"
2,afr::nga::kano::bichi,Monday,5,0.228649891,30,0.075775982,0,0,Second administrative level,weekly,NGA,395903.8,607.6971601,1.72,651.4820638,rural,"Population <1,000,000"
2,afr::nga::kano::dala,Monday,17,0.330463917,191,0.583881359,2,1.047120419,Second administrative level,weekly,NGA,327121.3,13.40997867,1.85,24393.87176,urban,"Population <1,000,000"
2,afr::nga::kano::gwale,Monday,7,0.139404557,64,0.095304397,0,0,Second administrative level,weekly,NGA,671532.5,23.63719894,1.69,28409.98638,urban,"Population <1,000,000"
2,afr::nga::kano::kunchi,Monday,7,0.615149292,44,0.307991516,1,2.272727273,Second administrative level,weekly,NGA,142861.1,703.9485442,1.99,202.9425321,rural,"Population <1,000,000"
2,afr::nga::kano::rano,Monday,6,0.291090723,34,0.149446824,0,0,Second administrative level,weekly,NGA,227505.7,517.3866033,1.66,439.7208945,rural,"Population <1,000,000"
2,afr::nga::kano::tarauni,Monday,6,0.150783785,18,0.072860077,,,Second administrative level,weekly,NGA,247048.9,26.6942437,2.12,9254.763041,urban,"Population <1,000,000"
2,afr::nga::kano::ungogo,Monday,16,0.126815078,189,0.296535157,5,2.645502646,Second administrative level,weekly,NGA,637361.2,222.850492,2.51,2860.039456,urban,"Population <1,000,000"
2,afr::nga::kebbi::shanga,Monday,12,0.315422644,167,0.942181791,9,5.389221557,Second administrative level,weekly,NGA,177248.2,1496.39193,1.63,118.4503849,rural,"Population <1,000,000"
2,afr::nga::kwara::ilorinsouth,Monday,11,0.180522577,196,0.689445634,2,1.020408163,Second administrative level,weekly,NGA,284286.4,165.6502911,2.47,1716.184126,urban,"Population <1,000,000"
2,afr::nga::plateau::josnorth,Monday,5,0.692778436,57,0.169480454,1,1.754385965,Second administrative level,weekly,NGA,336322,262.1975425,2.09,1282.704623,urban,"Population <1,000,000"
2,afr::nga::zamfara::gusau,Monday,12,3.8521627,1612,3.411638407,21,1.302729529,Second administrative level,weekly,NGA,472500.3,3050.549395,2.27,154.8902308,rural,"Population <1,000,000"
2,afr::sle::eastern::kenema::nongowa,daily_group,20,17.03694395,451,6.04721411,,,Third administrative level,daily,SLE,74579.8,623.7513747,1.66,119.5665501,rural,"Population <100,000"
2,afr::sle::northern::kambia,Monday,37,5.976900045,1369,4.335410421,32,2.337472608,Second administrative level,weekly,SLE,315771.7,3081.710931,2.08,102.4663595,rural,"Population <1,000,000"
2,afr::sle::northern::kambia::samu,daily_group,13,13.1277578,165,2.652507901,,,Third administrative level,daily,SLE,62205.3,544.513388,1.52,114.2401663,rural,"Population <100,000"
2,afr::sle::northern::portloko::koya,daily_group,37,11.20827158,452,6.447812958,,,Third administrative level,daily,SLE,70101.3,1116.299685,1.79,62.79792151,rural,"Population <100,000"
2,afr::sle::northern::portloko::maforki,daily_group,35,6.562252974,330,4.187515019,,,Third administrative level,daily,SLE,78805.7,784.6045955,1.76,100.4400184,rural,"Population <100,000"
2,afr::sle::northern::tonkolili::kholifarowala,daily_group,35,3.092395805,76,1.211151458,,,Third administrative level,daily,SLE,62750.2,450.9336373,1.91,139.1561747,rural,"Population <100,000"
2,afr::sle::southern::bo,Monday,10,1.11194189,506,0.867314674,9,1.778656126,Second administrative level,weekly,SLE,583409.9,5582.370042,1.9,104.5093564,rural,"Population <1,000,000"
2,afr::ssd::centralequatoria,daily_group,14,2.429347265,1647,1.08333445,45,2.732240437,First administrative level,daily,SSD,1520306.1,43622.05532,1.77,34.85177598,rural,"Population >1,000,000"
2,afr::ssd::centralequatoria::kajokeji,daily_group,3,0.699533682,42,0.157843074,1,2.380952381,Second administrative level,daily,SSD,266087.1,2518.533093,1.99,105.6516195,rural,"Population <1,000,000"
2,afr::tcd::hadjerlamis::massaguethealthdistrict,Monday,15,0.508555861,105,0.825918604,4,3.80952381,Second administrative level,weekly,TCD,127131.2,6538.600002,2.31,19.44318355,rural,"Population <1,000,000"
2,afr::tcd::mayokebbiest::bongorhealthdistrict,Monday,26,1.843061316,769,4.019382151,22,2.860858257,Second administrative level,weekly,TCD,191322.9,6286.428352,2.03,30.43427671,rural,"Population <1,000,000"
2,afr::tcd::mayokebbiest::fiangahealthdistrict,Monday,17,1.353943447,806,3.670646046,30,3.722084367,Second administrative level,weekly,TCD,219579.9,2601.018882,1.48,84.42072509,rural,"Population <1,000,000"
2,afr::tcd::mayokebbiest::gounougayahealthdistrict,Monday,28,0.326341116,184,1.339200524,13,7.065217391,Second administrative level,weekly,TCD,137395.4,1527.290841,1.8,89.96020687,rural,"Population <1,000,000"
2,afr::tcd::mayokebbiest::guelendenghealthdistrict,Monday,7,0.489164604,20,0.258127435,1,5,Second administrative level,weekly,TCD,77481.1,3015.023303,1.81,25.69834201,rural,"Population <100,000"
2,afr::tcd::mayokebbiouest::palahealthdistrict,Monday,27,2.113790817,822,4.683678536,24,2.919708029,Second administrative level,weekly,TCD,175503.1,4159.518848,1.79,42.19312531,rural,"Population <1,000,000"
2,afr::tcd::salamat::amtimanhealthdistrict,Monday,18,1.169394012,733,3.773495665,5,0.68212824,Second administrative level,weekly,TCD,194249.6,32707.50804,2.13,5.938991126,rural,"Population <1,000,000"
2,afr::tcd::villedendjamena::n'djamenanordhealthdistrict,Monday,23,0.230247768,206,0.927497668,1,0.485436893,Second administrative level,weekly,TCD,222103,117.1219762,1.81,1896.339246,urban,"Population <1,000,000"
2,afr::tza::arusha::arushaurban,Sunday,15,0.237168304,96,0.204959267,2,2.083333333,Second administrative level,weekly,TZA,468385.8,266.9735792,1.71,1754.427541,urban,"Population <1,000,000"
2,afr::tza::daressalaam::ilala,Sunday,19,0.09020764,444,0.298988943,2,0.45045045,Second administrative level,weekly,TZA,1485004.8,365.0211054,2.38,4068.271062,urban,"Population >1,000,000"
2,afr::tza::daressalaam::temeke,Monday,21,0.326218187,550,0.453028464,5,0.909090909,Second administrative level,weekly,TZA,1214051.8,735.0119911,1.5,1651.744209,urban,"Population >1,000,000"
2,afr::tza::dodoma::mpwapwa,Sunday,9,0.321792932,76,0.2198883,4,5.263157895,Second administrative level,weekly,TZA,345630,7454.671953,2.02,46.36421323,rural,"Population <1,000,000"
2,afr::tza::manyara::simanjiro,Sunday,9,0.307678778,44,0.229331013,0,0,Second administrative level,weekly,TZA,191862.4,19817.22304,1.74,9.681598659,rural,"Population <1,000,000"
2,afr::tza::mbeya::chunya,Monday,26,1.390378117,448,1.652274765,5,1.116071429,Second administrative level,weekly,TZA,271141.3,28668.78342,1.43,9.457719082,rural,"Population <1,000,000"
2,afr::tza::morogoro::kilosa,Sunday,5,0.394592439,12,0.024714739,0,0,Second administrative level,weekly,TZA,485540.2,11773.34411,1.91,41.24063609,rural,"Population <1,000,000"
2,afr::tza::morogoro::morogororural,Sunday,17,0.334451161,75,0.25318806,0,0,Second administrative level,weekly,TZA,296222.5,12457.06999,1.93,23.77946822,rural,"Population <1,000,000"
2,afr::tza::pwani::kibaharural,Sunday,12,0.131973453,16,0.201289234,0,0,Second administrative level,weekly,TZA,79487.6,1499.370117,1.99,53.01399508,rural,"Population <100,000"
2,afr::tza::songwe::songwe,Sunday,25,1.419197965,197,1.246543777,1,0.507614213,Second administrative level,weekly,TZA,158037,11164.65466,1.69,14.15511763,rural,"Population <1,000,000"
2,afr::tza::unguja,daily_group,19,0.142783347,491,0.477258447,11,2.240325866,First administrative level,daily,TZA_zanzibar,1028792.688,1618.409077,2.28,635.6814866,rural,"Population >1,000,000"
2,afr::uga::kampala,Monday,10,0.057321844,95,0.058186192,0,0,First administrative level,weekly,UGA,1632689.8,181.5049992,1.88,8995.288324,urban,"Population >1,000,000"
2,afr::uga::nebbi,Monday,27,0.09979178,59,0.100338643,1,1.694915254,First administrative level,weekly,UGA,588008.8,2901.35907,1.82,202.6666765,rural,"Population <1,000,000"
2,emr::som::gedo::beledhawo,Monday,9,54.99520722,755,10.15323356,0,0,Second administrative level,weekly,SOM,74360.5,4106.46807,2.28,18.10814031,rural,"Population <100,000"
2,emr::som::middleshabelle,Monday,21,0.336957323,713,1.041316952,7,0.981767181,First administrative level,weekly,SOM,684709.9,18499.95032,1.75,37.01144534,rural,"Population <1,000,000"
3,afr::cmr::farnorth::morahealthdistrict,Monday,15,0.562413422,165,0.684323288,13,7.878787879,Second administrative level,weekly,CMR,241114.1,4362.245165,1.62,55.2729365,rural,"Population <1,000,000"
3,afr::cmr::farnorth::tokomberehealthdistrict,Monday,8,0.778116154,31,0.314725206,2,6.451612903,Second administrative level,weekly,CMR,98498.6,586.8040993,1.81,167.8560189,rural,"Population <100,000"
3,afr::cmr::farnorth::velehealthdistrict,Monday,11,0.910059934,71,0.836250733,1,1.408450704,Second administrative level,weekly,CMR,84902.8,1183.095347,1.72,71.76327776,rural,"Population <100,000"
3,afr::cmr::littoral::logbabahealthdistrict,Monday,26,0.743069634,144,1.829079143,1,0.694444444,Second administrative level,weekly,CMR,78728.1,12.59902777,1.76,6248.744065,urban,"Population <100,000"
3,afr::cmr::north,Monday,15,0.398866714,448,0.155382611,,,First administrative level,weekly,CMR,2883205.5,66355.07538,1.35,43.45116758,rural,"Population >1,000,000"
3,afr::cmr::north::figuilhealthdistrict,Monday,19,1.434387795,425,4.41202042,18,4.235294118,Second administrative level,weekly,CMR,96327.8,777.3752357,1.05,123.9141609,rural,"Population <100,000"
3,afr::cmr::north::garoua1healthdistrict,Monday,12,1.46800236,119,1.047439189,,,Second administrative level,weekly,CMR,113610.4,429.4137305,1.87,264.5709532,rural,"Population <1,000,000"
3,afr::cmr::north::golombehealthdistrict,Monday,11,0.687190068,91,1.164282593,4,4.395604396,Second administrative level,weekly,CMR,78159.7,768.5359595,2.12,101.6994703,rural,"Population <100,000"
3,afr::cmr::north::mayooulohealthdistrict,Monday,6,0.31689036,7,0.049804999,1,14.28571429,Second administrative level,weekly,CMR,140548.1,1170.931702,1.97,120.0309973,rural,"Population <1,000,000"
3,afr::cmr::southwest::bueahealthdistrict,Monday,31,0.891426833,504,3.511146824,9,1.785714286,Second administrative level,weekly,CMR,143542.8,469.3274514,2.04,305.8478671,rural,"Population <1,000,000"
3,afr::cod::bandundu::bolobohealthdistrict,Monday,8,3.883972669,138,0.618039922,1,0.724637681,Second administrative level,weekly,COD,223286.5,2442.089923,1.61,91.43254632,rural,"Population <1,000,000"
3,afr::cod::equateur::lukolelahealthdistrict,Monday,8,1.982809495,30,0.237932147,2,6.666666667,Second administrative level,weekly,COD,126086.4,7275.967367,1.85,17.32915963,rural,"Population <1,000,000"
3,afr::cod::hautkatanga::kilwahealthdistrict,Monday,8,0.390445368,94,0.108094441,6,6.382978723,Second administrative level,weekly,COD,869609.9,15041.32966,1.72,57.81469589,rural,"Population <1,000,000"
3,afr::cod::hautlomami,Monday,22,10.99289541,2232,5.608564683,,,First administrative level,weekly,COD,397962.8,15344.58384,1.73,25.93506635,rural,"Population <1,000,000"
3,afr::cod::katanga::ankorohealthdistrict,Monday,8,1.015981132,137,0.574534932,4,2.919708029,Second administrative level,weekly,COD,238453.7,8286.647827,2.33,28.77565271,rural,"Population <1,000,000"
3,afr::cod::katanga::bukamahealthdistrict,Monday,15,1.752368737,390,1.394543357,7,1.794871795,Second administrative level,weekly,COD,279661.4,5494.055097,1.4,50.9025474,rural,"Population <1,000,000"
3,afr::cod::katanga::kabondodiandahealthdistrict,Monday,21,2.729946421,605,2.448517268,38,6.280991736,Second administrative level,weekly,COD,247088.3,4590.083034,1.29,53.83089983,rural,"Population <1,000,000"
3,afr::cod::katanga::kalemiehealthdistrict,Monday,38,6.089396381,779,3.606812054,10,1.283697047,Second administrative level,weekly,COD,215980.2,9371.316036,1.59,23.04694444,rural,"Population <1,000,000"
3,afr::cod::katanga::kapangahealthdistrict,Monday,14,0.971210567,41,0.225029604,0,0,Second administrative level,weekly,COD,182198.3,12882.4364,2.1,14.1431554,rural,"Population <1,000,000"
3,afr::cod::katanga::kinkondjahealthdistrict,Monday,24,12.12682178,1080,7.052174665,12,1.111111111,Second administrative level,weekly,COD,153144.3,4170.821978,1.46,36.71801405,rural,"Population <1,000,000"
3,afr::cod::katanga::kongolohealthdistrict,Monday,11,0.915282252,76,0.350220529,2,2.631578947,Second administrative level,weekly,COD,217006.1,8120.5504,1.66,26.72307779,rural,"Population <1,000,000"
3,afr::cod::katanga::malembankuluhealthdistrict,Monday,39,2.186593895,328,1.298104521,8,2.43902439,Second administrative level,weekly,COD,252676.1,1962.800933,1.66,128.7324128,rural,"Population <1,000,000"
3,afr::cod::katanga::mobahealthdistrict,Monday,28,1656.899085,387,722.0998655,3,0.775193798,Second administrative level,weekly,COD,261788.2,0.097231476,1.79,2692422.359,urban,"Population <1,000,000"
3,afr::cod::katanga::mukangahealthdistrict,Monday,10,0.554295292,76,0.128296865,3,3.947368421,Second administrative level,weekly,COD,592376.1,4459.354341,1.56,132.838984,rural,"Population <1,000,000"
3,afr::cod::katanga::nyembahealthdistrict,Monday,15,5.387825234,504,1.780271571,1,0.198412698,Second administrative level,weekly,COD,283102.9,8154.134315,1.19,34.71894,rural,"Population <1,000,000"
3,afr::cod::katanga::nyembahealthdistrict::undugu,Monday,13,16.73827249,75,2.578826638,0,0,Third administrative level,weekly,COD,29083,43.4758356,1.94,668.9463146,rural,"Population <100,000"
3,afr::cod::kinshasa::limetehealthdistrict,Monday,9,0.632553503,20,0.090727584,2,10,Second administrative level,weekly,COD,220440.1,12.35870547,2.03,17836.82769,urban,"Population <1,000,000"
3,afr::cod::kinshasa::malukuihealthdistrict,Monday,43,1.168850974,146,2.533874539,4,2.739726027,Second administrative level,weekly,COD,57619.3,5394.379622,1.8,10.68135801,rural,"Population <100,000"
3,afr::cod::nordkivu,Monday,34,1.777356257,15871,1.932710594,,,First administrative level,weekly,COD,8211783,58699.33483,1.74,139.8956738,rural,"Population >1,000,000"
3,afr::cod::nordkivu::gomahealthdistrict,Monday,8,24.95435658,213,2.417451832,1,0.469483568,Second administrative level,weekly,COD,88109.3,29.69816578,1.6,2966.826324,urban,"Population <100,000"
3,afr::cod::nordkivu::gomahealthdistrict::buhimba,Monday,5,96.15682832,190,11.8331204,0,0,Third administrative level,weekly,COD,16056.6,11.41341448,1.61,1406.818269,urban,"Population <100,000"
3,afr::cod::nordkivu::karisimbihealthdistrict,Monday,6,8.13431388,270,1.794700772,2,0.740740741,Second administrative level,weekly,COD,150442.9,36.95548483,2.03,4070.922102,urban,"Population <1,000,000"
3,afr::cod::nordkivu::kirotshehealthdistrict,Monday,30,3.36056298,598,1.203106449,11,1.839464883,Second administrative level,weekly,COD,497046.6,1050.024142,1.31,473.3668305,rural,"Population <1,000,000"
3,afr::cod::nordkivu::mutwangahealthdistrict,Monday,21,2.711989129,302,3.993574494,5,1.655629139,Second administrative level,weekly,COD,75621.5,1829.382024,2.17,41.33718327,rural,"Population <100,000"
3,afr::cod::nordkivu::pingahealthdistrict,Monday,16,2.536491636,222,2.50325438,4,1.801801802,Second administrative level,weekly,COD,88684.6,7778.393715,2.12,11.40140282,rural,"Population <100,000"
3,afr::cod::nordkivu::rwangubahealthdistrict,Monday,10,6.509653612,48,0.794216439,0,0,Second administrative level,weekly,COD,60436.9,493.2417383,2.05,122.5299793,rural,"Population <100,000"
3,afr::cod::orientale::angumuhealthdistrict,Monday,18,6.921670394,91,1.749717274,5,5.494505495,Second administrative level,weekly,COD,52008.4,782.9955046,1.74,66.42234814,rural,"Population <100,000"
3,afr::cod::orientale::lubungahealthdistrict,Monday,16,1.082978621,194,0.867880805,5,2.577319588,Second administrative level,weekly,COD,223533,3767.544629,1.35,59.33121489,rural,"Population <1,000,000"
3,afr::cod::orientale::tchomiahealthdistrict,Monday,42,17.67144432,1400,28.46120041,19,1.357142857,Second administrative level,weekly,COD,49189.8,438.9565552,1.53,112.0607482,rural,"Population <100,000"
3,afr::cod::sudkivu::bagirahealthdistrict,Monday,18,0.181830057,63,0.263566035,0,0,Second administrative level,weekly,COD,239029.3,32.2907719,1.85,7402.40279,urban,"Population <1,000,000"
3,afr::cod::sudkivu::bunyakirihealthdistrict,Monday,5,1.31342485,16,0.166366738,0,0,Second administrative level,weekly,COD,96173.1,1663.816443,1.99,57.80271039,rural,"Population <100,000"
3,afr::cod::sudkivu::fizihealthdistrict,Monday,12,10.63881099,822,2.512003258,4,0.486618005,Second administrative level,weekly,COD,327228.9,8226.060666,1.99,39.77953887,rural,"Population <1,000,000"
3,afr::cod::sudkivu::fizihealthdistrict::baraka,Monday,31,205.1481772,575,135.510617,0,0,Third administrative level,weekly,COD,158055,2.777942385,1.72,56896.4284,urban,"Population <1,000,000"
3,afr::cod::sudkivu::kabarehealthdistrict,Monday,4,2.762209167,98,0.488302652,2,2.040816327,Second administrative level,weekly,COD,200695.2,576.4104473,1.41,348.1810591,rural,"Population <1,000,000"
3,afr::cod::sudkivu::kalehehealthdistrict,Monday,12,0.651715516,270,0.847177844,0,0,Second administrative level,weekly,COD,318705.2,1179.410954,1.63,270.2240461,rural,"Population <1,000,000"
3,afr::cod::sudkivu::katanahealthdistrict,Monday,42,7.72620962,473,5.528687096,4,0.845665962,Second administrative level,weekly,COD,85553.8,310.7298304,1.66,275.3317887,rural,"Population <100,000"
3,afr::cod::sudkivu::minovahealthdistrict,Monday,7,5.378889723,166,0.535092477,0,0,Second administrative level,weekly,COD,310226.8,635.9277987,1.51,487.8333682,rural,"Population <1,000,000"
3,afr::cod::sudkivu::nunduhealthdistrict,Monday,5,9.108603532,28,0.438055805,0,0,Second administrative level,weekly,COD,63918.8,1607.588328,1.67,39.76067684,rural,"Population <100,000"
3,afr::cod::sudkivu::ruzizihealthdistrict,Monday,13,2.607015454,236,1.089554545,2,0.847457627,Second administrative level,weekly,COD,216602.3,535.164566,2.27,404.7396142,rural,"Population <1,000,000"
3,afr::cod::sudkivu::uvirahealthdistrict,Monday,35,17.80345217,1406,9.758062216,10,0.711237553,Second administrative level,weekly,COD,144086,564.7912539,1.38,255.1137239,rural,"Population <1,000,000"
3,afr::cod::sudkivu::uvirahealthdistrict::kilomoni,Monday,6,23.83200898,37,5.189381682,0,0,Third administrative level,weekly,COD,7129.9,15.32402625,1.92,465.2758931,rural,"Population <10,000"
3,afr::cod::sudkivu::uvirahealthdistrict::tanganyika,Monday,15,22.11989474,14,3.382463921,0,0,Third administrative level,weekly,COD,4139,13.39115233,2.02,309.0846776,rural,"Population <10,000"
3,afr::eth::amhara::awi,daily_group,17,0.105754315,74,0.06125592,0,0,Second administrative level,daily,ETH,1208046.5,9070.495293,1.39,133.1841824,rural,"Population >1,000,000"
3,afr::eth::amhara::awi::ankasha,daily_group,17,0.657948213,57,0.6013926,0,0,Third administrative level,daily,ETH,94780,537.9821993,1.39,176.1768328,rural,"Population <100,000"
3,afr::eth::amhara::centralgondar,daily_group,10,0.272769468,374,0.152486104,2,0.534759358,Second administrative level,daily,ETH,2452682.5,20989.44998,1.8,116.8531096,rural,"Population >1,000,000"
3,afr::eth::amhara::westgojam,daily_group,15,0.203194014,206,0.072719898,2,0.970873786,Second administrative level,daily,ETH,2832787.3,13563.08647,1.59,208.8600781,rural,"Population >1,000,000"
3,afr::eth::amhara::westgojam::bahirdarzuria,daily_group,24,1.592624597,214,1.542736018,4,1.869158879,Third administrative level,daily,ETH,138714.6,1443.372714,1.45,96.104491,rural,"Population <1,000,000"
3,afr::eth::harari,daily_group,21,0.566761348,273,1.177082542,0,0,First administrative level,daily,ETH,231929.4,370.8335511,2.13,625.4272282,rural,"Population <1,000,000"
3,afr::eth::oromia::bale,daily_group,30,0.463465075,1503,0.816735248,4,0.266134398,Second administrative level,daily,ETH,1840253.6,54710.27924,1.62,33.63634084,rural,"Population >1,000,000"
3,afr::eth::oromia::borena,daily_group,35,0.352008897,356,0.746766166,1,0.280898876,Second administrative level,daily,ETH,476722.2,44224.49174,2,10.77959703,rural,"Population <1,000,000"
3,afr::eth::oromia::borena::moyale,daily_group,35,6.159695243,324,12.91388432,1,0.308641975,Third administrative level,daily,ETH,25089.3,2677.982942,2,9.368730326,rural,"Population <100,000"
3,afr::eth::oromia::eastharerge,daily_group,18,0.30200302,790,0.222051218,4,0.506329114,Second administrative level,daily,ETH,3557737.8,24999.6019,1.33,142.3117782,rural,"Population >1,000,000"
3,afr::eth::oromia::eastharerge::babile,daily_group,8,0.340893264,15,0.10735247,0,0,Third administrative level,daily,ETH,139726.6,4879.345363,2.13,28.63634148,rural,"Population <1,000,000"
3,afr::eth::oromia::northshewa,daily_group,7,0.11821459,49,0.030591323,2,4.081632653,Second administrative level,daily,ETH,1601761.4,9103.243938,1.82,175.9550124,rural,"Population >1,000,000"
3,afr::eth::oromia::westarsi::shashemene,daily_group,11,0.226108624,38,0.117969237,0,0,Third administrative level,daily,ETH,322117.9,702.4109093,1.94,458.5889765,rural,"Population <1,000,000"
3,afr::eth::oromia::westharerge,daily_group,12,0.268150107,300,0.113380163,3,1,Second administrative level,daily,ETH,2645965.5,17519.30634,2.13,151.0314078,rural,"Population >1,000,000"
3,afr::eth::somali::jarar,daily_group,24,1.925368964,2360,4.220178893,9,0.381355932,Second administrative level,daily,ETH,559218,39113.32217,1.55,14.29737923,rural,"Population <1,000,000"
3,afr::eth::somali::jarar::degehaburcity,daily_group,24,81.58212793,1729,177.8911318,5,0.2891845,Third administrative level,daily,ETH,39182,242.2517411,1.62,161.7408396,rural,"Population <100,000"
3,afr::eth::tigray,daily_group,7,0.580887051,1159,0.205875553,8,0.690250216,First administrative level,daily,ETH,5629614.5,52629.03038,1.37,106.9678552,rural,"Population >1,000,000"
3,afr::eth::tigray::centraltigray::tanquaabergele,daily_group,12,0.565361578,76,0.638476687,0,0,Third administrative level,daily,ETH,119033.3,1445.809002,2.04,82.3298927,rural,"Population <1,000,000"
3,afr::eth::tigray::mekele,daily_group,7,4.043568357,442,1.808724333,0,0,Second administrative level,daily,ETH,244371.1,92.40160409,1.34,2644.662962,urban,"Population <1,000,000"
3,afr::eth::tigray::mekele::mekeletown,daily_group,7,24.69532062,442,10.85985601,0,0,Third administrative level,daily,ETH,40700.4,34.17362048,1.34,1190.988822,urban,"Population <100,000"
3,afr::eth::tigray::southeasttigray::sahartisamre,daily_group,13,0.38016719,70,0.434609296,1,1.428571429,Third administrative level,daily,ETH,161064.2,1741.309245,1.89,92.4960345,rural,"Population <1,000,000"
3,afr::gha::eastern,Monday,4,0.108960889,178,0.06089573,0,0,First administrative level,weekly,GHA,2923029.3,18501.06691,2.19,157.9924722,rural,"Population >1,000,000"
3,afr::gha::greateraccra,daily_group,20,1.207203271,3933,0.939764119,32,0.813628274,First administrative level,daily,GHA,4185092.8,3688.671431,2.27,1134.579991,urban,"Population >1,000,000"
3,afr::ken::coast::mombasa,daily_group,5,0.123559091,58,0.046273904,0,0,Second administrative level,daily,KEN,1253406.3,267.3420568,1.78,4688.399255,urban,"Population >1,000,000"
3,afr::mwi::southern::machinga,Sunday,22,0.356623442,377,0.597125029,17,4.50928382,Second administrative level,weekly,MWI,631358.6,3929.380482,1.85,160.676372,rural,"Population <1,000,000"
3,afr::ner::maradi::madarounfa,Monday,15,1.709025819,3314,6.215401452,,,Second administrative level,weekly,NER,533191.6,3666.473935,2.76,145.4235348,rural,"Population <1,000,000"
3,afr::ner::tahoua::keita,Monday,7,0.200778561,154,0.42221882,4,2.597402597,Second administrative level,weekly,NER,364739.8,3587.769771,1.42,101.6619859,rural,"Population <1,000,000"
3,afr::ner::tillabã©ri::kollo,Monday,19,0.569762325,365,0.721011866,7,1.917808219,Second administrative level,weekly,NER,506233,9112.492276,1.7,55.55373708,rural,"Population <1,000,000"
3,afr::nga::bauchi::bauchi,Monday,20,9.569205659,13642,21.40978834,49,0.35918487,Second administrative level,weekly,NGA,637185.2,3960.758694,1.41,160.8745317,rural,"Population <1,000,000"
3,afr::nga::bauchi::ningi,Monday,7,0.289076264,33,0.051054434,0,0,Second administrative level,weekly,NGA,646368.9,5822.391936,2.02,111.0143232,rural,"Population <1,000,000"
3,afr::nga::bauchi::tafawabalewa,Monday,29,0.351574192,239,0.607106946,9,3.765690377,Second administrative level,weekly,NGA,393670.3,2830.452343,1.25,139.0838821,rural,"Population <1,000,000"
3,afr::nga::bauchi::toro,Monday,16,0.29006704,294,0.658372811,0,0,Second administrative level,weekly,NGA,446555.5,7082.523596,2.09,63.05033707,rural,"Population <1,000,000"
3,afr::nga::kaduna,Monday,28,0.080760778,1433,0.18532741,48,3.34961619,First administrative level,weekly,NGA,7732261.5,44315.00744,1.74,174.4840393,rural,"Population >1,000,000"
3,afr::nga::kaduna::igabi,Monday,6,0.667498072,69,0.126208584,0,0,Second administrative level,weekly,NGA,546714,3494.234799,1.47,156.4617238,rural,"Population <1,000,000"
3,afr::nga::kaduna::kadunasouth,Monday,7,1.001982088,65,0.131847396,0,0,Second administrative level,weekly,NGA,492994.2,59.86742109,1.66,8234.765938,urban,"Population <1,000,000"
3,afr::nga::kano::fagge,Monday,11,0.506250838,150,0.478813596,0,0,Second administrative level,weekly,NGA,313274.3,38.55368347,1.88,8125.664575,urban,"Population <1,000,000"
3,afr::nga::kano::gezawa,Monday,27,0.273117924,301,0.824013985,2,0.664451827,Second administrative level,weekly,NGA,365285.1,363.4939103,1.64,1004.927702,urban,"Population <1,000,000"
3,afr::nga::kano::gwale,Monday,7,0.139404557,57,0.076760085,,,Second administrative level,weekly,NGA,742573.4,23.63719894,1.78,31415.45671,urban,"Population <1,000,000"
3,afr::nga::kano::kanomunicipal,Monday,15,1.423332041,212,0.527704773,6,2.830188679,Second administrative level,weekly,NGA,401739.8,17.17955223,1.88,23384.76548,urban,"Population <1,000,000"
